id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
426433,Caprimulgus,macrurus,,Large-tailed Nightjar,Peter Boesman,India,"Manas National Park, Assam",26.672638,91.00433100000001,,song,//www.xeno-canto.org/426433,//www.xeno-canto.org/426433/download,XC426433-LS108928 Large-tailed Nightjar song B Plaintive Cuckoo D.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426433-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426433-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426433-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426433-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:36,19:00,2018-04-09,2018-07-23,['Cacomantis merulinus'],,unknown,unknown
423292,Caprimulgus,macrurus,,Large-tailed Nightjar,Erik Sandvig,Cambodia,"Boeng Char, Sambour, Kratié Province",13.02,105.92,60,call,//www.xeno-canto.org/423292,//www.xeno-canto.org/423292/download,XC423292-Large-tailed Nightjar-14:05:18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QLMZWJZRTL/ffts/XC423292-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QLMZWJZRTL/ffts/XC423292-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QLMZWJZRTL/ffts/XC423292-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QLMZWJZRTL/ffts/XC423292-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:37,19:00,2018-05-14,2018-07-01,[''],,yes,no
395142,Caprimulgus,macrurus,,Large-tailed Nightjar,Wan Iskandar Buniyamin,Malaysia,"Keningau, Bahagian Pedalaman, Sabah",5.3891,116.1711,340,song,//www.xeno-canto.org/395142,//www.xeno-canto.org/395142/download,XC395142-Nightjar-Large Tail Nightjar4.MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QEWWQFASQH/ffts/XC395142-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QEWWQFASQH/ffts/XC395142-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QEWWQFASQH/ffts/XC395142-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QEWWQFASQH/ffts/XC395142-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:25,05:30,2017-12-04,2017-12-05,[''],"Recorder: Zoom H5
Microphone: Zoom SSH-6 Stereo Shotgun Microphone",unknown,unknown
391674,Caprimulgus,macrurus,,Large-tailed Nightjar,Albert Vrielink ,Australia,"Hideaway Bay, Whitsunday Regional, Queensland",-20.087,148.4874,20,song,//www.xeno-canto.org/391674,//www.xeno-canto.org/391674/download,XC391674-170805_04_largetailednightjar.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/SQRAIBCCZR/ffts/XC391674-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/SQRAIBCCZR/ffts/XC391674-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/SQRAIBCCZR/ffts/XC391674-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/SQRAIBCCZR/ffts/XC391674-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,22:30,2017-08-05,2017-11-04,[''],Used high pass filter.,no,no
380614,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Guy Kirwan,China,"Jianfengling Nature Reserve, Hainan Island",18.7439,108.8442,950,song,//www.xeno-canto.org/380614,//www.xeno-canto.org/380614/download,"XC380614-170509_17_Large-tailed Nightjar_Jianfengling National Nature Reserve, Hainan, 9 May 2017.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC380614-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC380614-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC380614-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC380614-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,06:00,2017-05-09,2017-07-21,[''],,no,no
377589,Caprimulgus,macrurus,,Large-tailed Nightjar,Karyadi Baskoro,Indonesia,"Tembalang, Kota Semarang, Jawa Tengah",-7.0495,110.4412,200,call,//www.xeno-canto.org/377589,//www.xeno-canto.org/377589/download,XC377589-Cabak-Maling_Kampus-FSM_170628_02.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC377589-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC377589-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC377589-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC377589-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,18:00,2017-06-28,2017-06-28,[''],Filtered above 2000 Hz to remove high frequency insect sound,yes,no
365422,Caprimulgus,macrurus,,Large-tailed Nightjar,Eric DeFonso,Thailand,Ko Phra Thong Island Nature Resort,9.131,98.2612,10,song,//www.xeno-canto.org/365422,//www.xeno-canto.org/365422/download,XC365422-20160218-0618-CO0093-TH-Ko Phra Thong-L-T Nightjar (B) amp filt.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365422-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365422-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365422-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC365422-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:20,06:18,2016-02-18,2017-04-21,['Eudynamys scolopaceus'],"Extended cut of highly repetitive percussive notes from bird ~40m? from recordist, in forested area just outside resort grounds around dawn. Signal amplified several dB and low-freq noise filtered. Audiobomb from unknown bird around 1m40s in.",no,no
362686,Caprimulgus,macrurus,,Large-tailed Nightjar,Albert Lastukhin,Thailand,"Tambon Sam Roi Yot, Amphoe Sam Roi Yot, Chang Wat Prachuap Khiri Khan",12.3092,99.9591,10,song,//www.xeno-canto.org/362686,//www.xeno-canto.org/362686/download,"XC362686-Caprimulgus macrurus bimaculatus 170121_001,BB.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362686-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362686-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362686-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362686-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:54,06:30,2016-01-21,2017-04-03,[''],,yes,no
362047,Caprimulgus,macrurus,,Large-tailed Nightjar,Albert Lastukhin,Thailand,"Tambon Sam Roi Yot, Amphoe Sam Roi Yot, Chang Wat Prachuap Khiri Khan",12.3092,99.9591,10,song,//www.xeno-canto.org/362047,//www.xeno-canto.org/362047/download,"XC362047-Caprimulgus macrurus bimaculatus 170121_001,AB.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362047-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362047-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362047-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC362047-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,06:00,2016-01-21,2017-03-29,[''],,unknown,no
359318,Caprimulgus,macrurus,,Large-tailed Nightjar,Bernard BOUSQUET,Thailand,"Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri",12.8969,100.8777,20,song,//www.xeno-canto.org/359318,//www.xeno-canto.org/359318/download,XC359318-021 STE-020 Engoulevent 16-1-17 6h.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC359318-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC359318-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC359318-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC359318-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,06:00,2017-01-16,2017-03-16,['Eudynamys scolopaceus'],,no,no
353099,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,marcel finlay,Singapore,Singapore central catchment reserve,1.3457,103.8328,30,"call, contact call?, song",//www.xeno-canto.org/353099,//www.xeno-canto.org/353099/download,XC353099-Large-Tailed Nightjars x 2 28th Jan Macritchie 19.30.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/TQHUAFIYOC/ffts/XC353099-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/TQHUAFIYOC/ffts/XC353099-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/TQHUAFIYOC/ffts/XC353099-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/TQHUAFIYOC/ffts/XC353099-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:59,19:30,2017-01-28,2017-01-29,[''],2 birds emerging at dusk to hawk over reservoir.  Returned to tree cover for a few minutes and made this call.  see also XC151699,yes,no
351670,Caprimulgus,macrurus,,Large-tailed Nightjar,Gareth K.,Indonesia,"Ole Nasi, near Soe, West Timor",-9.875,124.2117,500,song,//www.xeno-canto.org/351670,//www.xeno-canto.org/351670/download,XC351670-TimorNightjarOleNasi1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351670-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351670-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351670-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351670-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:18,19:30,2016-10-11,2017-01-21,[''],"""Timor Nightjar""",yes,yes
351669,Caprimulgus,macrurus,,Large-tailed Nightjar,Gareth K.,Indonesia,"Ole Nasi, near Soe, West Timor",-9.875,124.2117,500,song,//www.xeno-canto.org/351669,//www.xeno-canto.org/351669/download,XC351669-TimorNightjarOleNasi.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351669-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351669-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351669-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HBJNWXPQJQ/ffts/XC351669-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,19:30,2016-10-11,2017-01-21,[''],"""Timor Nightjar""",yes,yes
326747,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Pieter de Groot Boersma,Australia,"Maroochy Wetlands, Bli Bli, Queensland",-26.6091,153.0465,10,call,//www.xeno-canto.org/326747,//www.xeno-canto.org/326747/download,XC326747-Large-tailed Nightjar AUDIO.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EYDMHIJPXV/ffts/XC326747-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EYDMHIJPXV/ffts/XC326747-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EYDMHIJPXV/ffts/XC326747-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EYDMHIJPXV/ffts/XC326747-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,23:30,2014-10-21,2016-07-11,[''],At the time the most southern sighting of this species in the world (surpassed that same year less then 10 south). The bird flew over our heads next to a forest-fringed wetland.,yes,no
307405,Caprimulgus,macrurus,bimaculatus,Large-tailed Nightjar,Paulo Alves,Malaysia,Forest Research Institute Malaysia FRIM,3.2310000000000003,101.619,260,"call, song",//www.xeno-canto.org/307405,//www.xeno-canto.org/307405/download,XC307405-150802_074.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC307405-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC307405-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC307405-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC307405-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:44,19:30,2015-08-02,2016-03-17,[''],Low grunting at the beginning.,yes,no
297718,Caprimulgus,macrurus,,Large-tailed Nightjar,Benj Smelt for MNS,Malaysia,"KSNP; Kuala Selangor, Selangor",3.3402,101.2498,10,call,//www.xeno-canto.org/297718,//www.xeno-canto.org/297718/download,XC297718-LargeTailedNightjar-call.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297718-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297718-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297718-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297718-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:53,22:00,2015-12-25,2016-01-01,[''],edited,yes,no
297715,Caprimulgus,macrurus,,Large-tailed Nightjar,Benj Smelt for MNS,Malaysia,"KSNP; Kuala Selangor, Selangor",3.3402,101.2498,10,song,//www.xeno-canto.org/297715,//www.xeno-canto.org/297715/download,XC297715-Large-tailed Nightjar.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297715-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297715-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297715-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC297715-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:47,21:00,2015-12-25,2016-01-01,[''],edited,yes,no
295874,Caprimulgus,macrurus,,Large-tailed Nightjar,Ross Gallardy,Thailand,"Ban Maka, Kaeng Krachan, Phetchaburi",12.8422,99.5914,130,song,//www.xeno-canto.org/295874,//www.xeno-canto.org/295874/download,XC295874-LargeTailedNightjar_Thailand_031215_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC295874-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC295874-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC295874-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC295874-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,04:00,2015-03-12,2015-12-18,[''],,yes,no
282754,Caprimulgus,macrurus,macrurus,Large-tailed Nightjar,Bruno Durand,Indonesia,"Bedugul, Tabanan, Bali",-8.2719,115.1552,1400,"call, song",//www.xeno-canto.org/282754,//www.xeno-canto.org/282754/download,XC282754-ZOOM0035 DEUX ENGOULEVENTS HORSFIELD appel et chant Bedugul 25.09.2015 extrait.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC282754-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC282754-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC282754-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC282754-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:29,20:30,2015-09-25,2015-09-25,[''],"Two birds close to each other. One singing, the other one calling then they sing altogether.",yes,no
279438,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,John V. Moore,Papua New Guinea,"Varirata National Park, Central Province",-9.467,147.38299999999998,750,song,//www.xeno-canto.org/279438,//www.xeno-canto.org/279438/download,XC279438-Caprimulgus_macrurus_schlegelii_19Aug1996_0510hrs_NG6-7_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC279438-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC279438-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC279438-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YKKDTZHLUU/ffts/XC279438-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,1996-08-19,2015-09-15,[''],Reference: NG6-7: 58:30-1:02:05,unknown,no
245918,Caprimulgus,macrurus,,Large-tailed Nightjar,Paulo Alves,Indonesia,"Carita, Kabupaten Pandeglang, Banten",-6.3233,105.8357,10,song,//www.xeno-canto.org/245918,//www.xeno-canto.org/245918/download,XC245918-150516_038.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC245918-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC245918-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC245918-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC245918-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,18:30,2015-05-16,2015-05-25,[''],,no,no
240339,Caprimulgus,macrurus,,Large-tailed Nightjar,Mike Nelson,Cambodia,"Tmat Boey, Preah Vihear Province",13.9667,104.8833,70,call,//www.xeno-canto.org/240339,//www.xeno-canto.org/240339/download,XC240339-Large-tailed Nightjar1TB2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240339-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240339-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240339-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240339-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:46,18:30,2015-02-08,2015-05-07,[''],,no,no
205313,Caprimulgus,macrurus,salvadorii,Large-tailed Nightjar,Mike Nelson,Malaysia,"Klias Forest Reserve, Sabah, Borneo",5.3128,115.6617,30,song,//www.xeno-canto.org/205313,//www.xeno-canto.org/205313/download,XC205313-Large-tailed NightjarKL12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC205313-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC205313-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC205313-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC205313-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:43,05:30,2014-10-31,2014-12-05,[''],,yes,no
204789,Caprimulgus,macrurus,,Large-tailed Nightjar,Mike Nelson,Indonesia,Wetar Island,-7.7072,126.2796,190,song,//www.xeno-canto.org/204789,//www.xeno-canto.org/204789/download,XC204789-Timor NightjarWT22014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204789-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204789-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204789-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204789-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,19:30,2014-10-12,2014-12-01,[''],img:https://www.flickr.com/photos/madbirder/15477133130/in/set-72157648619611967,yes,no
204788,Caprimulgus,macrurus,,Large-tailed Nightjar,Mike Nelson,Indonesia,Wetar Island,-7.7072,126.2796,190,song,//www.xeno-canto.org/204788,//www.xeno-canto.org/204788/download,XC204788-Timor NightjarWT12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204788-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204788-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204788-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204788-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:05,19:30,2014-10-12,2014-12-01,[''],img:https://www.flickr.com/photos/madbirder/15477133130/in/set-72157648619611967,yes,no
200016,Caprimulgus,macrurus,macrurus,Large-tailed Nightjar,Bruno Durand,Indonesia,"Bedugul, Tabanan, Bali",-8.2719,115.1552,1400,call,//www.xeno-canto.org/200016,//www.xeno-canto.org/200016/download,XC200016-ZOOM0001 ENGOULEVENT DE HORSFIELD JARDIN BOTANIQUE BEDUGUL 26.10.2014 19H20 RACCOURCI.WAV.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC200016-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC200016-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC200016-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AGLUUIYVPB/ffts/XC200016-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:06,19:30,2014-10-26,2014-10-26,[''],"A bird calling from a nearby tree, then take off (seen) and continue to call from distance.",yes,no
196627,Caprimulgus,macrurus,schlegelii,Large-tailed Nightjar,Frank Lambert,Indonesia,"Morotai, nr Sidowa, North Maluku",2.1185,128.5616,70,call,//www.xeno-canto.org/196627,//www.xeno-canto.org/196627/download,"XC196627-Caprimulgus_macrurus_schlegelii-FL calls nr Sidowa, Morotai 8Sept14 4.48am LS113308a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC196627-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC196627-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC196627-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC196627-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:41,04:48,2014-09-08,2014-09-25,[''],,no,no
172128,Caprimulgus,macrurus,,Large-tailed Nightjar,Marc Anderson,Australia,"Middle Point, Northern Territory",-12.561,131.3023,0,call,//www.xeno-canto.org/172128,//www.xeno-canto.org/172128/download,XC172128-large-tailed-nightjar-fogg-dam.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC172128-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC172128-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC172128-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC172128-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:30,05:30,2012-10-25,2014-04-02,['Microeca flavigaster'],,no,no
171754,Caprimulgus,macrurus,,Large-tailed Nightjar,Lim Chang Yu,Malaysia,"Malacca, Melaka Tengah, Melaka",2.1881,102.2453,10,call,//www.xeno-canto.org/171754,//www.xeno-canto.org/171754/download,XC171754-IMG_2854.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EXMVQHWLYF/ffts/XC171754-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EXMVQHWLYF/ffts/XC171754-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EXMVQHWLYF/ffts/XC171754-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EXMVQHWLYF/ffts/XC171754-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:29,00:00,0000-00-00,2014-03-31,[''],"It's on the roof. I've heard this for a few days, especially during midnight and sometimes in the morning.",unknown,unknown
169936,Caprimulgus,macrurus,,Large-tailed Nightjar,Benjamin Steffen,Thailand,"Ban Maka, Kaeng Krachan, Phetchaburi",12.8422,99.5914,130,song,//www.xeno-canto.org/169936,//www.xeno-canto.org/169936/download,XC169936-Large-tailed Nightjar_070214_BanMaaka_II.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PVZHYXZQFF/ffts/XC169936-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PVZHYXZQFF/ffts/XC169936-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PVZHYXZQFF/ffts/XC169936-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PVZHYXZQFF/ffts/XC169936-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:21,05:30,2014-02-07,2014-03-15,[''],,no,no
